gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,gender_enc,Dependents_enc,PhoneService_enc,MultipleLines_enc,InternetService_enc,Churn_enc,Contract_One year,Contract_Two year,tenure_scaled,MonthlyCharges_scaled,Segment_Label,Segment_0,Segment_1,Segment_2,Segment_3
Female,1,No,41,Yes,No,DSL,113,Yes,0,0,1,0,0,1,False,True,0.3513699651224484,1.6032572962147815,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,34,No,No,DSL,45,No,1,1,0,0,0,0,True,False,0.0663274190822359,-0.6566662308684151,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,1,No,55,Yes,Yes,Fiber optic,60,No,1,0,1,1,1,0,False,True,0.9214550572028734,-0.1581536881294745,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,1,No,57,Yes,No,Fiber optic,94,No,0,0,1,0,1,0,False,False,1.002895784642934,0.971808075412124,"Loyal, High-Spend",False,False,True,False
Female,1,No,66,Yes,No,DSL,105,No,0,0,1,0,0,0,False,True,1.369379058123207,1.3373839400873468,"Loyal, High-Spend",False,False,True,False
Male,0,No,43,Yes,No,Fiber optic,86,No,1,0,1,0,1,0,False,False,0.4328106925625091,0.7059347192846889,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,32,Yes,No,DSL,76,No,0,1,1,0,0,0,False,True,-0.0151133083578247,0.3735930241253952,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,1,Yes,No,DSL,20,No,1,0,1,0,0,0,False,False,-1.2774445836787656,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,No,40,Yes,Yes,DSL,81,No,0,0,1,1,0,0,False,True,0.3106496014024181,0.5397638717050421,"Loyal, High-Spend",False,False,True,False
Female,0,No,41,Yes,Yes,DSL,98,No,0,0,1,1,0,0,True,False,0.3513699651224484,1.1047447534758412,"Loyal, High-Spend",False,False,True,False
Male,1,No,30,Yes,No,Fiber optic,90,No,1,0,1,0,1,0,False,False,-0.0965540357978854,0.8388713973484064,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,3,Yes,No,DSL,80,Yes,0,0,1,0,0,1,True,False,-1.1960038562387048,0.5065297021891128,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,54,Yes,No,Fiber optic,104,No,0,1,1,0,1,0,False,False,0.880734693482843,1.3041497705714176,"Loyal, High-Spend",False,False,True,False
Male,0,No,9,Yes,No,DSL,95,Yes,1,0,1,0,0,1,False,True,-0.9516816739185228,1.0050422449280532,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,7,Yes,Yes,DSL,75,No,1,0,1,1,0,0,False,True,-1.0331224013585834,0.3403588546094659,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,58,Yes,Yes,DSL,100,No,1,0,1,1,0,0,False,True,1.0436161483629645,1.1712130925077,"Loyal, High-Spend",False,False,True,False
Male,0,No,52,Yes,Yes,DSL,89,No,1,0,1,1,0,0,True,False,0.7992939660427822,0.805637227832477,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,26,No,Yes,Fiber optic,40,No,1,1,0,1,1,0,False,False,-0.2594354906780068,-0.8228370784480619,"New, Low-Spend",False,True,False,False
Female,0,No,34,Yes,Yes,DSL,20,No,0,0,1,1,0,0,True,False,0.0663274190822359,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,53,Yes,Yes,Fiber optic,81,No,1,0,1,1,1,0,False,True,0.8400143297628127,0.5397638717050421,"Loyal, High-Spend",False,False,True,False
Male,0,No,15,Yes,Yes,Fiber optic,88,No,1,0,1,1,1,0,False,False,-0.7073594915983407,0.7724030583165477,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,1,Yes,No,DSL,19,Yes,1,1,1,0,0,1,False,True,-1.2774445836787656,-1.5207546382825785,"New, Low-Spend",False,True,False,False
Female,0,No,5,Yes,Yes,DSL,56,No,0,0,1,1,0,0,False,False,-1.1145631287986442,-0.291090366193192,"New, Low-Spend",False,True,False,False
Female,0,Yes,34,Yes,No,DSL,105,No,0,1,1,0,0,0,False,False,0.0663274190822359,1.3373839400873468,"Loyal, High-Spend",False,False,True,False
Female,0,No,32,Yes,No,DSL,101,No,0,0,1,0,0,0,True,False,-0.0151133083578247,1.2044472620236295,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,41,No,No,DSL,35,No,0,1,0,0,0,0,False,False,0.3513699651224484,-0.9890079260277088,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,25,No,No,DSL,54,No,0,0,0,0,0,0,True,False,-0.3001558543980371,-0.3575587052250508,"New, Low-Spend",False,True,False,False
Male,0,Yes,17,Yes,No,DSL,62,No,1,1,1,0,0,0,False,True,-0.62591876415828,-0.0916853490976158,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,17,Yes,Yes,Fiber optic,25,No,0,0,1,1,1,0,False,True,-0.62591876415828,-1.3213496211870024,"New, Low-Spend",False,True,False,False
Female,0,No,70,Yes,No,DSL,85,No,0,0,1,0,0,0,False,False,1.5322605130033284,0.6727005497687596,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,43,Yes,No,DSL,19,No,1,1,1,0,0,0,True,False,0.4328106925625091,-1.5207546382825785,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,71,Yes,Yes,DSL,24,No,1,1,1,1,0,0,True,False,1.5729808767233588,-1.3545837907029317,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,1,No,2,No,No,DSL,24,Yes,1,0,0,0,0,1,True,False,-1.2367242199587352,-1.3545837907029317,"New, Low-Spend",False,True,False,False
Male,0,No,49,Yes,No,DSL,75,No,1,0,1,0,0,0,False,True,0.6771328748826912,0.3403588546094659,"Loyal, High-Spend",False,False,True,False
Female,1,No,72,Yes,No,Fiber optic,105,No,0,0,1,0,1,0,False,False,1.6137012404433893,1.3373839400873468,"Loyal, High-Spend",False,False,True,False
Male,0,No,26,Yes,Yes,DSL,84,No,1,0,1,1,0,0,False,False,-0.2594354906780068,0.6394663802528302,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,18,Yes,No,Fiber optic,20,No,0,0,1,0,1,0,False,False,-0.5851984004382496,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,Yes,1,Yes,No,Fiber optic,93,Yes,1,1,1,0,1,1,False,False,-1.2774445836787656,0.9385739058961944,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,9,No,Yes,Fiber optic,24,Yes,1,0,0,1,1,1,False,True,-0.9516816739185228,-1.3545837907029317,"New, Low-Spend",False,True,False,False
Male,0,No,28,Yes,Yes,Fiber optic,77,No,1,0,1,1,1,0,False,False,-0.1779947632379461,0.4068271936413246,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,60,Yes,No,Fiber optic,19,No,0,1,1,0,1,0,True,False,1.125056875803025,-1.5207546382825785,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,23,Yes,Yes,Fiber optic,21,No,1,0,1,1,1,0,False,True,-0.3815965818380978,-1.45428629925072,"New, Low-Spend",False,True,False,False
Female,0,No,15,Yes,No,DSL,80,Yes,0,0,1,0,0,1,False,True,-0.7073594915983407,0.5065297021891128,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,29,Yes,No,Fiber optic,67,No,0,0,1,0,1,0,False,False,-0.1372743995179157,0.0744854984820309,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,56,Yes,No,Fiber optic,20,No,0,1,1,0,1,0,False,False,0.9621754209229036,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,11,Yes,No,Fiber optic,55,No,0,0,1,0,1,0,False,False,-0.8702409464784621,-0.3243245357091214,"New, Low-Spend",False,True,False,False
Male,0,No,27,Yes,No,DSL,69,No,1,0,1,0,0,0,False,False,-0.2187151269579764,0.1409538375138897,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,1,Yes,No,DSL,70,Yes,1,0,1,0,0,1,True,False,-1.2774445836787656,0.174188007029819,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,66,Yes,No,Fiber optic,91,No,0,0,1,0,1,0,False,False,1.369379058123207,0.8721055668643357,"Loyal, High-Spend",False,False,True,False
Female,1,No,2,Yes,Yes,Fiber optic,57,No,0,0,1,1,1,0,False,False,-1.2367242199587352,-0.2578561966772627,"New, Low-Spend",False,True,False,False
Female,0,Yes,19,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,False,-0.5444780367182193,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,Yes,62,Yes,Yes,Fiber optic,95,No,1,1,1,1,1,0,False,False,1.2064976032430856,1.0050422449280532,"Loyal, High-Spend",False,False,True,False
Female,0,No,51,Yes,No,DSL,79,No,0,0,1,0,0,0,False,False,0.758573602322752,0.4732955326731833,"Loyal, High-Spend",False,False,True,False
Female,0,No,72,Yes,Yes,DSL,94,No,0,0,1,1,0,0,False,True,1.6137012404433893,0.971808075412124,"Loyal, High-Spend",False,False,True,False
Male,0,No,10,Yes,Yes,Fiber optic,90,Yes,1,0,1,1,1,1,False,False,-0.9109613101984924,0.8388713973484064,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,37,Yes,Yes,DSL,68,No,0,0,1,1,0,0,False,False,0.188488510242327,0.1077196679979603,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,35,Yes,Yes,Fiber optic,50,No,0,1,1,1,1,0,False,False,0.1070477828022663,-0.4904953832887682,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,10,Yes,No,Fiber optic,61,No,0,0,1,0,1,0,False,False,-0.9109613101984924,-0.1249195186135452,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,1,Yes,No,DSL,20,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,Yes,26,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,False,-0.2594354906780068,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,No,72,Yes,No,DSL,82,No,1,0,1,0,0,0,False,False,1.6137012404433893,0.5729980412209714,"Loyal, High-Spend",False,False,True,False
Female,1,No,38,Yes,Yes,Fiber optic,100,Yes,0,0,1,1,1,1,False,True,0.2292088739623573,1.1712130925077,"Loyal, High-Spend",False,False,True,False
Female,0,No,18,Yes,No,Fiber optic,100,Yes,0,0,1,0,1,1,False,False,-0.5851984004382496,1.1712130925077,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,56,Yes,Yes,Fiber optic,53,No,1,0,1,1,1,0,False,True,0.9621754209229036,-0.3907928747409802,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,36,Yes,No,DSL,54,No,0,0,1,0,0,0,False,False,0.1477681465222966,-0.3575587052250508,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,22,Yes,Yes,Fiber optic,89,No,1,1,1,1,1,0,False,False,-0.4223169455581282,0.805637227832477,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,65,Yes,Yes,DSL,104,No,1,1,1,1,0,0,False,True,1.3286586944031769,1.3041497705714176,"Loyal, High-Spend",False,False,True,False
Male,0,No,27,Yes,Yes,DSL,54,No,1,0,1,1,0,0,False,True,-0.2187151269579764,-0.3575587052250508,"New, Low-Spend",False,True,False,False
Female,0,No,29,Yes,Yes,Fiber optic,74,No,0,0,1,1,1,0,False,False,-0.1372743995179157,0.3071246850935365,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,10,Yes,No,DSL,95,Yes,1,0,1,0,0,1,False,False,-0.9109613101984924,1.0050422449280532,"New, High-Spend (At-Risk)",True,False,False,False
Female,1,No,50,Yes,No,DSL,105,No,0,0,1,0,0,0,False,False,0.7178532386027215,1.3373839400873468,"Loyal, High-Spend",False,False,True,False
Male,0,No,9,Yes,Yes,Fiber optic,86,No,1,0,1,1,1,0,True,False,-0.9516816739185228,0.7059347192846889,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,23,Yes,Yes,Fiber optic,24,No,1,1,1,1,1,0,False,True,-0.3815965818380978,-1.3545837907029317,"New, Low-Spend",False,True,False,False
Male,0,Yes,24,Yes,No,DSL,55,Yes,1,1,1,0,0,1,False,True,-0.3408762181180675,-0.3243245357091214,"New, Low-Spend",False,True,False,False
Male,0,No,1,Yes,Yes,Fiber optic,56,No,1,0,1,1,1,0,True,False,-1.2774445836787656,-0.291090366193192,"New, Low-Spend",False,True,False,False
Male,0,No,20,Yes,Yes,Fiber optic,64,No,1,0,1,1,1,0,False,False,-0.5037576729981889,-0.0252170100657571,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,58,Yes,Yes,DSL,60,Yes,1,0,1,1,0,1,False,True,1.0436161483629645,-0.1581536881294745,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,47,Yes,No,DSL,20,No,0,0,1,0,0,0,False,False,0.5956921474426305,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,1,No,72,Yes,No,Fiber optic,93,No,1,0,1,0,1,0,True,False,1.6137012404433893,0.9385739058961944,"Loyal, High-Spend",False,False,True,False
Male,0,No,14,Yes,Yes,Fiber optic,50,No,1,0,1,1,1,0,False,False,-0.748079855318371,-0.4904953832887682,"New, Low-Spend",False,True,False,False
Female,0,Yes,62,Yes,No,Fiber optic,55,No,0,1,1,0,1,0,False,False,1.2064976032430856,-0.3243245357091214,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,1,No,37,Yes,No,DSL,76,Yes,0,0,1,0,0,1,True,False,0.188488510242327,0.3735930241253952,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,29,No,No,Fiber optic,34,No,1,0,0,0,1,0,True,False,-0.1372743995179157,-1.0222420955436382,"New, Low-Spend",False,True,False,False
Female,0,No,62,Yes,Yes,Fiber optic,19,No,0,0,1,1,1,0,False,True,1.2064976032430856,-1.5207546382825785,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,Yes,46,Yes,No,DSL,100,No,0,1,1,0,0,0,False,True,0.5549717837226001,1.1712130925077,"Loyal, High-Spend",False,False,True,False
Male,0,No,2,Yes,No,Fiber optic,94,Yes,1,0,1,0,1,1,False,False,-1.2367242199587352,0.971808075412124,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,50,Yes,No,DSL,96,No,0,0,1,0,0,0,True,False,0.7178532386027215,1.0382764144439829,"Loyal, High-Spend",False,False,True,False
Male,0,No,24,Yes,Yes,Fiber optic,105,Yes,1,0,1,1,1,1,True,False,-0.3408762181180675,1.3373839400873468,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,55,Yes,Yes,DSL,114,No,1,0,1,1,0,0,False,True,0.9214550572028734,1.6364914657307112,"Loyal, High-Spend",False,False,True,False
Female,0,No,64,Yes,Yes,DSL,115,No,0,0,1,1,0,0,True,False,1.2879383306831464,1.6697256352466403,"Loyal, High-Spend",False,False,True,False
Female,0,No,4,Yes,No,DSL,89,Yes,0,0,1,0,0,1,False,False,-1.1552834925186746,0.805637227832477,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,6,No,Yes,DSL,29,No,0,0,0,1,0,0,False,True,-1.0738427650786138,-1.188412943123285,"New, Low-Spend",False,True,False,False
Male,1,No,1,Yes,Yes,Fiber optic,76,Yes,1,0,1,1,1,1,False,True,-1.2774445836787656,0.3735930241253952,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,37,Yes,No,Fiber optic,63,No,1,1,1,0,1,0,False,False,0.188488510242327,-0.0584511795816865,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,71,Yes,Yes,DSL,25,No,1,0,1,1,0,0,False,True,1.5729808767233588,-1.3213496211870024,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,29,No,Yes,Fiber optic,55,No,1,1,0,1,1,0,False,False,-0.1372743995179157,-0.3243245357091214,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,7,Yes,No,DSL,89,Yes,1,0,1,0,0,1,False,True,-1.0331224013585834,0.805637227832477,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,32,Yes,Yes,Fiber optic,99,No,1,0,1,1,1,0,False,False,-0.0151133083578247,1.1379789229917707,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,59,Yes,Yes,Fiber optic,95,No,0,0,1,1,1,0,False,False,1.0843365120829946,1.0050422449280532,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,40,Yes,No,DSL,75,No,1,1,1,0,0,0,False,False,0.3106496014024181,0.3403588546094659,"Loyal, High-Spend",False,False,True,False
Male,0,No,10,No,Yes,Fiber optic,30,Yes,1,0,0,1,1,1,True,False,-0.9109613101984924,-1.1551787736073555,"New, Low-Spend",False,True,False,False
Female,0,No,27,Yes,No,Fiber optic,19,No,0,0,1,0,1,0,False,False,-0.2187151269579764,-1.5207546382825785,"New, Low-Spend",False,True,False,False
Female,0,No,7,Yes,Yes,Fiber optic,86,Yes,0,0,1,1,1,1,False,False,-1.0331224013585834,0.7059347192846889,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,65,Yes,Yes,Fiber optic,25,No,1,1,1,1,1,0,True,False,1.3286586944031769,-1.3213496211870024,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,10,Yes,Yes,DSL,81,Yes,0,0,1,1,0,1,False,False,-0.9109613101984924,0.5397638717050421,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,23,Yes,Yes,DSL,84,No,0,1,1,1,0,0,True,False,-0.3815965818380978,0.6394663802528302,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,47,Yes,No,DSL,85,No,0,1,1,0,0,0,True,False,0.5956921474426305,0.6727005497687596,"Loyal, High-Spend",False,False,True,False
Male,0,No,11,Yes,Yes,DSL,55,No,1,0,1,1,0,0,False,False,-0.8702409464784621,-0.3243245357091214,"New, Low-Spend",False,True,False,False
Male,0,No,12,No,Yes,Fiber optic,34,No,1,0,0,1,1,0,False,False,-0.8295205827584317,-1.0222420955436382,"New, Low-Spend",False,True,False,False
Male,0,Yes,30,No,No,DSL,44,No,1,1,0,0,0,0,False,False,-0.0965540357978854,-0.6899004003843444,"New, Low-Spend",False,True,False,False
Female,0,No,1,Yes,No,Fiber optic,76,Yes,0,0,1,0,1,1,False,False,-1.2774445836787656,0.3735930241253952,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,57,Yes,Yes,Fiber optic,109,No,0,0,1,1,1,0,True,False,1.002895784642934,1.4703206181510644,"Loyal, High-Spend",False,False,True,False
Male,1,No,11,Yes,No,DSL,70,No,1,0,1,0,0,0,False,True,-0.8702409464784621,0.174188007029819,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,9,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,-0.9516816739185228,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,No,4,Yes,No,DSL,70,Yes,0,0,1,0,0,1,True,False,-1.1552834925186746,0.174188007029819,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,13,Yes,Yes,Fiber optic,74,No,1,0,1,1,1,0,False,True,-0.7888002190384014,0.3071246850935365,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,35,Yes,Yes,Fiber optic,21,No,0,0,1,1,1,0,False,False,0.1070477828022663,-1.45428629925072,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,67,No,No,DSL,51,No,1,0,0,0,0,0,False,False,1.4100994218432374,-0.4572612137728389,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,51,Yes,No,DSL,48,No,1,1,1,0,0,0,False,True,0.758573602322752,-0.556963722320627,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,1,Yes,No,DSL,51,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,-0.4572612137728389,"New, Low-Spend",False,True,False,False
Female,0,Yes,71,Yes,Yes,Fiber optic,100,No,0,1,1,1,1,0,False,True,1.5729808767233588,1.1712130925077,"Loyal, High-Spend",False,False,True,False
Male,1,No,29,Yes,Yes,DSL,79,No,1,0,1,1,0,0,True,False,-0.1372743995179157,0.4732955326731833,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,33,Yes,No,DSL,104,Yes,0,0,1,0,0,1,False,False,0.0256070553622056,1.3041497705714176,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,11,No,Yes,Fiber optic,36,No,0,1,0,1,1,0,False,True,-0.8702409464784621,-0.9557737565117794,"New, Low-Spend",False,True,False,False
Male,0,Yes,13,Yes,Yes,Fiber optic,78,No,1,1,1,1,1,0,False,False,-0.7888002190384014,0.4400613631572539,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,42,Yes,No,DSL,19,No,1,1,1,0,0,0,False,True,0.3920903288424788,-1.5207546382825785,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,8,No,No,DSL,29,No,0,0,0,0,0,0,False,False,-0.9924020376385532,-1.188412943123285,"New, Low-Spend",False,True,False,False
Male,0,No,1,Yes,No,Fiber optic,44,Yes,1,0,1,0,1,1,False,False,-1.2774445836787656,-0.6899004003843444,"New, Low-Spend",False,True,False,False
Male,0,No,72,Yes,No,DSL,108,No,1,0,1,0,0,0,False,True,1.6137012404433893,1.437086448635135,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,47,Yes,No,DSL,87,No,1,1,1,0,0,0,False,True,0.5956921474426305,0.7391688888006183,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,30,Yes,No,DSL,85,No,1,1,1,0,0,0,False,False,-0.0965540357978854,0.6727005497687596,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,51,Yes,Yes,DSL,112,No,1,0,1,1,0,0,True,False,0.758573602322752,1.5700231266988525,"Loyal, High-Spend",False,False,True,False
Female,0,No,16,Yes,No,DSL,95,No,0,0,1,0,0,0,True,False,-0.6666391278783103,1.0050422449280532,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,34,Yes,Yes,DSL,100,No,0,0,1,1,0,0,False,False,0.0663274190822359,1.1712130925077,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,8,Yes,No,DSL,87,Yes,1,0,1,0,0,1,False,True,-0.9924020376385532,0.7391688888006183,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,72,Yes,No,DSL,25,No,0,0,1,0,0,0,False,False,1.6137012404433893,-1.3213496211870024,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,1,No,60,Yes,No,DSL,72,No,1,0,1,0,0,0,False,False,1.125056875803025,0.2406563460616778,"Loyal, High-Spend",False,False,True,False
Male,0,No,72,Yes,No,DSL,116,No,1,0,1,0,0,0,False,False,1.6137012404433893,1.7029598047625698,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,12,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,False,False,-0.8295205827584317,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,Yes,65,Yes,Yes,Fiber optic,82,No,0,1,1,1,1,0,False,False,1.3286586944031769,0.5729980412209714,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,32,Yes,No,Fiber optic,19,No,1,1,1,0,1,0,False,False,-0.0151133083578247,-1.5207546382825785,"New, Low-Spend",False,True,False,False
Female,0,Yes,67,Yes,No,Fiber optic,94,Yes,0,1,1,0,1,1,False,False,1.4100994218432374,0.971808075412124,"Loyal, High-Spend",False,False,True,False
Male,0,No,45,Yes,Yes,Fiber optic,79,No,1,0,1,1,1,0,False,True,0.5142514200025698,0.4732955326731833,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,60,No,Yes,Fiber optic,60,No,0,1,0,1,1,0,False,True,1.125056875803025,-0.1581536881294745,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,1,Yes,Yes,Fiber optic,55,No,0,0,1,1,1,0,False,True,-1.2774445836787656,-0.3243245357091214,"New, Low-Spend",False,True,False,False
Female,0,No,58,Yes,Yes,DSL,65,No,0,0,1,1,0,0,False,False,1.0436161483629645,0.0080171594501722,"Loyal, High-Spend",False,False,True,False
Female,0,No,9,Yes,Yes,DSL,95,Yes,0,0,1,1,0,1,False,True,-0.9516816739185228,1.0050422449280532,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,1,Yes,No,DSL,74,No,0,0,1,0,0,0,True,False,-1.2774445836787656,0.3071246850935365,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,8,Yes,No,DSL,24,No,1,1,1,0,0,0,False,False,-0.9924020376385532,-1.3545837907029317,"New, Low-Spend",False,True,False,False
Male,0,No,2,Yes,No,Fiber optic,45,Yes,1,0,1,0,1,1,False,True,-1.2367242199587352,-0.6566662308684151,"New, Low-Spend",False,True,False,False
Female,0,Yes,47,Yes,No,DSL,20,No,0,1,1,0,0,0,True,False,0.5956921474426305,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,1,No,1,Yes,No,DSL,74,Yes,0,0,1,0,0,1,False,False,-1.2774445836787656,0.3071246850935365,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,1,No,No,Fiber optic,26,No,0,0,0,0,1,0,False,False,-1.2774445836787656,-1.288115451671073,"New, Low-Spend",False,True,False,False
Female,0,No,10,Yes,Yes,Fiber optic,101,Yes,0,0,1,1,1,1,False,False,-0.9109613101984924,1.2044472620236295,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,29,No,Yes,Fiber optic,25,No,1,0,0,1,1,0,False,False,-0.1372743995179157,-1.3213496211870024,"New, Low-Spend",False,True,False,False
Female,0,Yes,58,Yes,No,DSL,76,No,0,1,1,0,0,0,True,False,1.0436161483629645,0.3735930241253952,"Loyal, High-Spend",False,False,True,False
Male,0,No,14,Yes,No,DSL,19,No,1,0,1,0,0,0,True,False,-0.748079855318371,-1.5207546382825785,"New, Low-Spend",False,True,False,False
Male,0,No,7,Yes,No,DSL,21,No,1,0,1,0,0,0,False,False,-1.0331224013585834,-1.45428629925072,"New, Low-Spend",False,True,False,False
Female,0,Yes,5,Yes,Yes,Fiber optic,84,Yes,0,1,1,1,1,1,False,False,-1.1145631287986442,0.6394663802528302,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,18,Yes,No,DSL,20,Yes,0,1,1,0,0,1,False,False,-0.5851984004382496,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,Yes,25,Yes,No,DSL,20,No,1,1,1,0,0,0,False,False,-0.3001558543980371,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,No,46,Yes,Yes,Fiber optic,64,No,0,0,1,1,1,0,False,False,0.5549717837226001,-0.0252170100657571,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,1,Yes,No,DSL,51,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,-0.4572612137728389,"New, Low-Spend",False,True,False,False
Female,0,No,1,Yes,Yes,DSL,48,No,0,0,1,1,0,0,True,False,-1.2774445836787656,-0.556963722320627,"New, Low-Spend",False,True,False,False
Female,0,No,68,Yes,No,DSL,85,No,0,0,1,0,0,0,True,False,1.4508197855632678,0.6727005497687596,"Loyal, High-Spend",False,False,True,False
Male,0,No,18,Yes,Yes,DSL,44,No,1,0,1,1,0,0,False,False,-0.5851984004382496,-0.6899004003843444,"New, Low-Spend",False,True,False,False
Female,0,No,8,Yes,Yes,Fiber optic,80,No,0,0,1,1,1,0,False,False,-0.9924020376385532,0.5065297021891128,"New, High-Spend (At-Risk)",True,False,False,False
